tf,target,truth
ZNF219,NKD1,0
ZNF281,NKD1,0
ZNF441,NKD1,0
ARX,NKRF,0
ASCL1,NKRF,0
ATF7,NKRF,0
BHLHE22,NKRF,0
CTCF,NKRF,0
DEAF1,NKRF,0
E2F1,NKRF,0
EMX1,NKRF,0
FOS,NKRF,0
JUN,NKRF,0
KAT7,NKRF,0
KLF10,NKRF,0
KLF11,NKRF,0
KLF3,NKRF,0
MEF2C,NKRF,0
MEIS2,NKRF,0
NEUROD2,NKRF,0
NEUROD6,NKRF,0
NFIA,NKRF,0
NFIB,NKRF,0
NR2E1,NKRF,0
NR4A2,NKRF,0
PHF21A,NKRF,0
POU2F1,NKRF,0
POU3F1,NKRF,0
POU3F2,NKRF,0
RFX2,NKRF,0
SATB2,NKRF,0
SOX2,NKRF,0
SOX5,NKRF,0
SOX6,NKRF,0
SOX9,NKRF,0
TBR1,NKRF,0
TCF12,NKRF,0
TCF3,NKRF,0
TCF7L1,NKRF,0
TFAP2C,NKRF,0
VEZF1,NKRF,0
ZBTB18,NKRF,0
ZBTB20,NKRF,0
ZNF148,NKRF,0
ZNF219,NKRF,0
ZNF281,NKRF,0
ZNF441,NKRF,0
ARX,NKX1-1,0
ASCL1,NKX1-1,0
ATF7,NKX1-1,0
BHLHE22,NKX1-1,0
CTCF,NKX1-1,0
DEAF1,NKX1-1,0
E2F1,NKX1-1,0
EMX1,NKX1-1,0
FOS,NKX1-1,0
JUN,NKX1-1,0
KAT7,NKX1-1,0
KLF10,NKX1-1,0
KLF11,NKX1-1,0
KLF3,NKX1-1,0
MEF2C,NKX1-1,0
MEIS2,NKX1-1,0
NEUROD2,NKX1-1,0
NEUROD6,NKX1-1,0
NFIA,NKX1-1,0
NFIB,NKX1-1,0
NR2E1,NKX1-1,0
NR4A2,NKX1-1,0
PHF21A,NKX1-1,0
POU2F1,NKX1-1,0
POU3F1,NKX1-1,0
POU3F2,NKX1-1,0
RFX2,NKX1-1,0
SATB2,NKX1-1,0
SOX2,NKX1-1,0
SOX5,NKX1-1,0
SOX6,NKX1-1,0
SOX9,NKX1-1,0
TBR1,NKX1-1,0
TCF12,NKX1-1,0
TCF3,NKX1-1,0
TCF7L1,NKX1-1,0
TFAP2C,NKX1-1,0
VEZF1,NKX1-1,0
ZBTB18,NKX1-1,0
ZBTB20,NKX1-1,0
ZNF148,NKX1-1,0
ZNF219,NKX1-1,0
ZNF281,NKX1-1,0
ZNF441,NKX1-1,0
ARX,NKX1-2,0
ASCL1,NKX1-2,0
ATF7,NKX1-2,0
BHLHE22,NKX1-2,0
CTCF,NKX1-2,0
DEAF1,NKX1-2,0
E2F1,NKX1-2,0
EMX1,NKX1-2,0
FOS,NKX1-2,0
JUN,NKX1-2,0
KAT7,NKX1-2,0
KLF10,NKX1-2,0
KLF11,NKX1-2,0
KLF3,NKX1-2,0
MEF2C,NKX1-2,0
MEIS2,NKX1-2,0
NEUROD2,NKX1-2,0
NEUROD6,NKX1-2,0
NFIA,NKX1-2,0
NFIB,NKX1-2,0
NR2E1,NKX1-2,0
NR4A2,NKX1-2,0
PHF21A,NKX1-2,0
POU2F1,NKX1-2,0
POU3F1,NKX1-2,0
POU3F2,NKX1-2,0
RFX2,NKX1-2,0
SATB2,NKX1-2,0
SOX2,NKX1-2,0
SOX5,NKX1-2,0
SOX6,NKX1-2,0
SOX9,NKX1-2,0
TBR1,NKX1-2,0
TCF12,NKX1-2,0
TCF3,NKX1-2,0
TCF7L1,NKX1-2,0
TFAP2C,NKX1-2,0
VEZF1,NKX1-2,0
ZBTB18,NKX1-2,0
ZBTB20,NKX1-2,0
ZNF148,NKX1-2,0
ZNF219,NKX1-2,0
ZNF281,NKX1-2,0
ZNF441,NKX1-2,0
ARX,NKX2-1,0
ASCL1,NKX2-1,1
ATF7,NKX2-1,0
BHLHE22,NKX2-1,0
CTCF,NKX2-1,0
DEAF1,NKX2-1,0
E2F1,NKX2-1,0
EMX1,NKX2-1,0
FOS,NKX2-1,0
JUN,NKX2-1,0
KAT7,NKX2-1,0
KLF10,NKX2-1,0
KLF11,NKX2-1,0
KLF3,NKX2-1,0
MEF2C,NKX2-1,0
MEIS2,NKX2-1,0
NEUROD2,NKX2-1,0
NEUROD6,NKX2-1,0
NFIA,NKX2-1,0
NFIB,NKX2-1,0
NR2E1,NKX2-1,0
NR4A2,NKX2-1,0
PHF21A,NKX2-1,0
POU2F1,NKX2-1,0
POU3F1,NKX2-1,0
POU3F2,NKX2-1,0
RFX2,NKX2-1,0
SATB2,NKX2-1,0
SOX2,NKX2-1,0
SOX5,NKX2-1,0
SOX6,NKX2-1,0
SOX9,NKX2-1,0
TBR1,NKX2-1,0
TCF12,NKX2-1,0
TCF3,NKX2-1,0
TCF7L1,NKX2-1,0
TFAP2C,NKX2-1,0
VEZF1,NKX2-1,0
ZBTB18,NKX2-1,0
ZBTB20,NKX2-1,0
ZNF148,NKX2-1,0
ZNF219,NKX2-1,0
ZNF281,NKX2-1,0
ZNF441,NKX2-1,0
ARX,NKX2-2,0
ASCL1,NKX2-2,0
ATF7,NKX2-2,0
BHLHE22,NKX2-2,1
CTCF,NKX2-2,0
DEAF1,NKX2-2,0
E2F1,NKX2-2,0
EMX1,NKX2-2,0
FOS,NKX2-2,0
JUN,NKX2-2,0
KAT7,NKX2-2,0
KLF10,NKX2-2,0
KLF11,NKX2-2,0
KLF3,NKX2-2,0
MEF2C,NKX2-2,0
MEIS2,NKX2-2,0
NEUROD2,NKX2-2,0
NEUROD6,NKX2-2,0
NFIA,NKX2-2,0
NFIB,NKX2-2,0
NR2E1,NKX2-2,0
NR4A2,NKX2-2,0
PHF21A,NKX2-2,0
POU2F1,NKX2-2,0
POU3F1,NKX2-2,0
POU3F2,NKX2-2,0
RFX2,NKX2-2,0
SATB2,NKX2-2,0
SOX2,NKX2-2,0
SOX5,NKX2-2,0
SOX6,NKX2-2,0
SOX9,NKX2-2,0
TBR1,NKX2-2,0
TCF12,NKX2-2,0
TCF3,NKX2-2,0
TCF7L1,NKX2-2,1
TFAP2C,NKX2-2,0
VEZF1,NKX2-2,0
ZBTB18,NKX2-2,1
ZBTB20,NKX2-2,0
ZNF148,NKX2-2,0
ZNF219,NKX2-2,0
ZNF281,NKX2-2,0
ZNF441,NKX2-2,0
ARX,NKX2-5,0
ASCL1,NKX2-5,0
ATF7,NKX2-5,0
BHLHE22,NKX2-5,0
CTCF,NKX2-5,0
DEAF1,NKX2-5,0
E2F1,NKX2-5,0
EMX1,NKX2-5,0
FOS,NKX2-5,0
JUN,NKX2-5,0
KAT7,NKX2-5,0
KLF10,NKX2-5,0
KLF11,NKX2-5,0
KLF3,NKX2-5,0
MEF2C,NKX2-5,0
MEIS2,NKX2-5,0
NEUROD2,NKX2-5,0
NEUROD6,NKX2-5,0
NFIA,NKX2-5,0
NFIB,NKX2-5,0
NR2E1,NKX2-5,0
NR4A2,NKX2-5,0
PHF21A,NKX2-5,0
POU2F1,NKX2-5,0
POU3F1,NKX2-5,0
POU3F2,NKX2-5,0
RFX2,NKX2-5,0
SATB2,NKX2-5,0
SOX2,NKX2-5,0
SOX5,NKX2-5,0
SOX6,NKX2-5,0
SOX9,NKX2-5,0
TBR1,NKX2-5,0
TCF12,NKX2-5,0
TCF3,NKX2-5,0
TCF7L1,NKX2-5,0
TFAP2C,NKX2-5,0
VEZF1,NKX2-5,0
ZBTB18,NKX2-5,0
ZBTB20,NKX2-5,0
ZNF148,NKX2-5,0
ZNF219,NKX2-5,0
ZNF281,NKX2-5,0
ZNF441,NKX2-5,0
ARX,NKX2-8,0
ASCL1,NKX2-8,0
ATF7,NKX2-8,0
BHLHE22,NKX2-8,0
CTCF,NKX2-8,0
DEAF1,NKX2-8,0
E2F1,NKX2-8,0
EMX1,NKX2-8,0
FOS,NKX2-8,0
JUN,NKX2-8,0
KAT7,NKX2-8,0
KLF10,NKX2-8,0
KLF11,NKX2-8,0
KLF3,NKX2-8,0
MEF2C,NKX2-8,0
MEIS2,NKX2-8,0
NEUROD2,NKX2-8,0
NEUROD6,NKX2-8,0
NFIA,NKX2-8,0
NFIB,NKX2-8,0
NR2E1,NKX2-8,0
NR4A2,NKX2-8,0
PHF21A,NKX2-8,0
POU2F1,NKX2-8,0
POU3F1,NKX2-8,0
POU3F2,NKX2-8,0
RFX2,NKX2-8,0
SATB2,NKX2-8,0
SOX2,NKX2-8,0
SOX5,NKX2-8,0
SOX6,NKX2-8,0
SOX9,NKX2-8,0
TBR1,NKX2-8,0
TCF12,NKX2-8,0
TCF3,NKX2-8,0
TCF7L1,NKX2-8,0
TFAP2C,NKX2-8,0
VEZF1,NKX2-8,0
ZBTB18,NKX2-8,0
ZBTB20,NKX2-8,0
ZNF148,NKX2-8,0
ZNF219,NKX2-8,0
ZNF281,NKX2-8,0
ZNF441,NKX2-8,0
ARX,NKX6-1,0
ASCL1,NKX6-1,0
ATF7,NKX6-1,0
BHLHE22,NKX6-1,0
CTCF,NKX6-1,0
DEAF1,NKX6-1,0
E2F1,NKX6-1,0
EMX1,NKX6-1,0
FOS,NKX6-1,0
JUN,NKX6-1,0
KAT7,NKX6-1,0
KLF10,NKX6-1,0
KLF11,NKX6-1,0
KLF3,NKX6-1,0
MEF2C,NKX6-1,0
MEIS2,NKX6-1,0
NEUROD2,NKX6-1,0
NEUROD6,NKX6-1,0
NFIA,NKX6-1,0
NFIB,NKX6-1,0
NR2E1,NKX6-1,0
NR4A2,NKX6-1,0
PHF21A,NKX6-1,0
POU2F1,NKX6-1,0
POU3F1,NKX6-1,0
POU3F2,NKX6-1,0
RFX2,NKX6-1,0
SATB2,NKX6-1,0
SOX2,NKX6-1,0
SOX5,NKX6-1,0
SOX6,NKX6-1,0
SOX9,NKX6-1,0
TBR1,NKX6-1,0
TCF12,NKX6-1,0
TCF3,NKX6-1,0
TCF7L1,NKX6-1,0
TFAP2C,NKX6-1,0
VEZF1,NKX6-1,0
ZBTB18,NKX6-1,0
ZBTB20,NKX6-1,0
ZNF148,NKX6-1,0
ZNF219,NKX6-1,0
ZNF281,NKX6-1,0
ZNF441,NKX6-1,0
ARX,NKX6-2,0
ASCL1,NKX6-2,0
ATF7,NKX6-2,0
BHLHE22,NKX6-2,0
CTCF,NKX6-2,0
DEAF1,NKX6-2,0
E2F1,NKX6-2,0
EMX1,NKX6-2,0
FOS,NKX6-2,0
JUN,NKX6-2,0
KAT7,NKX6-2,0
KLF10,NKX6-2,0
KLF11,NKX6-2,0
KLF3,NKX6-2,0
MEF2C,NKX6-2,0
MEIS2,NKX6-2,0
NEUROD2,NKX6-2,0
NEUROD6,NKX6-2,0
NFIA,NKX6-2,0
NFIB,NKX6-2,0
NR2E1,NKX6-2,0
NR4A2,NKX6-2,0
PHF21A,NKX6-2,0
POU2F1,NKX6-2,0
POU3F1,NKX6-2,0
POU3F2,NKX6-2,0
RFX2,NKX6-2,0
SATB2,NKX6-2,0
SOX2,NKX6-2,0
SOX5,NKX6-2,0
SOX6,NKX6-2,0
SOX9,NKX6-2,0
TBR1,NKX6-2,0
TCF12,NKX6-2,0
TCF3,NKX6-2,0
TCF7L1,NKX6-2,0
TFAP2C,NKX6-2,0
VEZF1,NKX6-2,0
ZBTB18,NKX6-2,0
ZBTB20,NKX6-2,0
ZNF148,NKX6-2,0
ZNF219,NKX6-2,0
ZNF281,NKX6-2,0
ZNF441,NKX6-2,0
ARX,NLGN4X,1
ASCL1,NLGN4X,0
ATF7,NLGN4X,0
BHLHE22,NLGN4X,0
CTCF,NLGN4X,1
DEAF1,NLGN4X,1
E2F1,NLGN4X,1
EMX1,NLGN4X,1
FOS,NLGN4X,0
JUN,NLGN4X,1
KAT7,NLGN4X,1
KLF10,NLGN4X,1
KLF11,NLGN4X,1
KLF3,NLGN4X,1
MEF2C,NLGN4X,1
MEIS2,NLGN4X,1
NEUROD2,NLGN4X,1
NEUROD6,NLGN4X,1
NFIA,NLGN4X,0
NFIB,NLGN4X,1
NR2E1,NLGN4X,1
NR4A2,NLGN4X,1
PHF21A,NLGN4X,1
POU2F1,NLGN4X,0
POU3F1,NLGN4X,0
POU3F2,NLGN4X,1
RFX2,NLGN4X,1
SATB2,NLGN4X,0
SOX2,NLGN4X,1
SOX5,NLGN4X,0
SOX6,NLGN4X,1
SOX9,NLGN4X,1
TBR1,NLGN4X,0
TCF12,NLGN4X,0
TCF3,NLGN4X,1
TCF7L1,NLGN4X,1
TFAP2C,NLGN4X,0
VEZF1,NLGN4X,1
ZBTB18,NLGN4X,1
ZBTB20,NLGN4X,1
ZNF148,NLGN4X,1
ZNF219,NLGN4X,1
ZNF281,NLGN4X,0
ZNF441,NLGN4X,1
ARX,NME1,1
ASCL1,NME1,1
ATF7,NME1,1
BHLHE22,NME1,1
CTCF,NME1,1
DEAF1,NME1,1
E2F1,NME1,1
EMX1,NME1,1
FOS,NME1,1
JUN,NME1,1
KAT7,NME1,1
KLF10,NME1,1
KLF11,NME1,1
KLF3,NME1,1
MEF2C,NME1,1
MEIS2,NME1,0
NEUROD2,NME1,1
NEUROD6,NME1,0
NFIA,NME1,1
NFIB,NME1,1
NR2E1,NME1,1
NR4A2,NME1,1
PHF21A,NME1,1
POU2F1,NME1,1
POU3F1,NME1,0
POU3F2,NME1,1
RFX2,NME1,1
SATB2,NME1,1
SOX2,NME1,1
SOX5,NME1,1
SOX6,NME1,1
SOX9,NME1,1
TBR1,NME1,1
TCF12,NME1,0
TCF3,NME1,0
TCF7L1,NME1,1
TFAP2C,NME1,1
VEZF1,NME1,1
ZBTB18,NME1,1
ZBTB20,NME1,1
ZNF148,NME1,1
ZNF219,NME1,1
ZNF281,NME1,1
ZNF441,NME1,1
ARX,NMRK2,0
ASCL1,NMRK2,0
ATF7,NMRK2,0
BHLHE22,NMRK2,0
CTCF,NMRK2,0
DEAF1,NMRK2,0
E2F1,NMRK2,0
EMX1,NMRK2,0
FOS,NMRK2,0
JUN,NMRK2,0
KAT7,NMRK2,0
KLF10,NMRK2,0
KLF11,NMRK2,0
KLF3,NMRK2,0
MEF2C,NMRK2,0
MEIS2,NMRK2,0
NEUROD2,NMRK2,0
NEUROD6,NMRK2,0
NFIA,NMRK2,0
NFIB,NMRK2,0
NR2E1,NMRK2,0
NR4A2,NMRK2,0
PHF21A,NMRK2,0
POU2F1,NMRK2,0
POU3F1,NMRK2,0
POU3F2,NMRK2,0
RFX2,NMRK2,0
SATB2,NMRK2,0
SOX2,NMRK2,0
SOX5,NMRK2,0
SOX6,NMRK2,0
SOX9,NMRK2,0
TBR1,NMRK2,0
TCF12,NMRK2,0
TCF3,NMRK2,0
TCF7L1,NMRK2,0
TFAP2C,NMRK2,0
VEZF1,NMRK2,0
ZBTB18,NMRK2,0
ZBTB20,NMRK2,0
ZNF148,NMRK2,0
ZNF219,NMRK2,0
ZNF281,NMRK2,0
ZNF441,NMRK2,0
ARX,NMU,0
ASCL1,NMU,0
ATF7,NMU,0
BHLHE22,NMU,0
CTCF,NMU,0
DEAF1,NMU,0
E2F1,NMU,0
EMX1,NMU,0
FOS,NMU,0
JUN,NMU,0
KAT7,NMU,0
KLF10,NMU,0
KLF11,NMU,0
KLF3,NMU,0
MEF2C,NMU,0
MEIS2,NMU,0
NEUROD2,NMU,0
NEUROD6,NMU,0
NFIA,NMU,0
NFIB,NMU,0
NR2E1,NMU,0
NR4A2,NMU,0
PHF21A,NMU,0
POU2F1,NMU,0
POU3F1,NMU,0
POU3F2,NMU,0
RFX2,NMU,0
SATB2,NMU,0
SOX2,NMU,0
SOX5,NMU,0
SOX6,NMU,0
SOX9,NMU,0
TBR1,NMU,0
TCF12,NMU,0
TCF3,NMU,0
TCF7L1,NMU,0
TFAP2C,NMU,0
VEZF1,NMU,0
ZBTB18,NMU,0
ZBTB20,NMU,0
ZNF148,NMU,0
ZNF219,NMU,0
ZNF281,NMU,0
ZNF441,NMU,0
ARX,NNAT,0
ASCL1,NNAT,1
ATF7,NNAT,0
BHLHE22,NNAT,0
CTCF,NNAT,0
DEAF1,NNAT,0
E2F1,NNAT,1
EMX1,NNAT,0
FOS,NNAT,0
JUN,NNAT,0
KAT7,NNAT,1
KLF10,NNAT,1
KLF11,NNAT,0
KLF3,NNAT,0
MEF2C,NNAT,0
MEIS2,NNAT,0
NEUROD2,NNAT,1
NEUROD6,NNAT,0
NFIA,NNAT,1
NFIB,NNAT,0
NR2E1,NNAT,0
NR4A2,NNAT,0
PHF21A,NNAT,1
POU2F1,NNAT,0
POU3F1,NNAT,0
POU3F2,NNAT,1
RFX2,NNAT,0
SATB2,NNAT,0
SOX2,NNAT,0
SOX5,NNAT,1
SOX6,NNAT,0
SOX9,NNAT,0
TBR1,NNAT,0
TCF12,NNAT,1
TCF3,NNAT,0
TCF7L1,NNAT,0
TFAP2C,NNAT,0
VEZF1,NNAT,0
ZBTB18,NNAT,0
ZBTB20,NNAT,0
ZNF148,NNAT,0
ZNF219,NNAT,1
ZNF281,NNAT,1
ZNF441,NNAT,1
ARX,NODAL,1
ASCL1,NODAL,0
ATF7,NODAL,0
BHLHE22,NODAL,0
CTCF,NODAL,0
DEAF1,NODAL,0
E2F1,NODAL,0
EMX1,NODAL,0
FOS,NODAL,0
JUN,NODAL,0
KAT7,NODAL,0
KLF10,NODAL,0
KLF11,NODAL,0
KLF3,NODAL,0
MEF2C,NODAL,0
MEIS2,NODAL,0
NEUROD2,NODAL,0
NEUROD6,NODAL,0
NFIA,NODAL,0
NFIB,NODAL,0
NR2E1,NODAL,0
NR4A2,NODAL,0
PHF21A,NODAL,0
POU2F1,NODAL,0
POU3F1,NODAL,0
POU3F2,NODAL,0
RFX2,NODAL,0
SATB2,NODAL,0
SOX2,NODAL,0
SOX5,NODAL,0
SOX6,NODAL,0
SOX9,NODAL,0
TBR1,NODAL,0
TCF12,NODAL,0
TCF3,NODAL,0
TCF7L1,NODAL,0
TFAP2C,NODAL,0
VEZF1,NODAL,0
ZBTB18,NODAL,0
ZBTB20,NODAL,0
ZNF148,NODAL,0
ZNF219,NODAL,0
ZNF281,NODAL,0
ZNF441,NODAL,0
ARX,NONO,1
ASCL1,NONO,0
ATF7,NONO,0
BHLHE22,NONO,0
CTCF,NONO,0
DEAF1,NONO,0
E2F1,NONO,0
EMX1,NONO,0
FOS,NONO,0
JUN,NONO,0
KAT7,NONO,0
KLF10,NONO,0
KLF11,NONO,0
KLF3,NONO,1
MEF2C,NONO,0
MEIS2,NONO,0
NEUROD2,NONO,0
NEUROD6,NONO,0
NFIA,NONO,0
NFIB,NONO,0
NR2E1,NONO,1
NR4A2,NONO,0
PHF21A,NONO,0
POU2F1,NONO,0
POU3F1,NONO,0
POU3F2,NONO,0
RFX2,NONO,1
SATB2,NONO,0
SOX2,NONO,1
SOX5,NONO,0
SOX6,NONO,0
SOX9,NONO,0
TBR1,NONO,0
TCF12,NONO,0
TCF3,NONO,0
TCF7L1,NONO,0
TFAP2C,NONO,0
VEZF1,NONO,0
ZBTB18,NONO,0
ZBTB20,NONO,0
ZNF148,NONO,1
ZNF219,NONO,1
ZNF281,NONO,0
ZNF441,NONO,0
ARX,NOP56,1
ASCL1,NOP56,0
ATF7,NOP56,1
BHLHE22,NOP56,0
CTCF,NOP56,0
DEAF1,NOP56,0
E2F1,NOP56,1
EMX1,NOP56,0
FOS,NOP56,0
JUN,NOP56,0
KAT7,NOP56,0
KLF10,NOP56,0
KLF11,NOP56,0
KLF3,NOP56,0
MEF2C,NOP56,0
MEIS2,NOP56,1
NEUROD2,NOP56,0
NEUROD6,NOP56,0
NFIA,NOP56,0
NFIB,NOP56,0
NR2E1,NOP56,1
NR4A2,NOP56,0
PHF21A,NOP56,0
POU2F1,NOP56,0
POU3F1,NOP56,0
POU3F2,NOP56,0
RFX2,NOP56,1
SATB2,NOP56,0
SOX2,NOP56,0
SOX5,NOP56,0
SOX6,NOP56,0
SOX9,NOP56,0
TBR1,NOP56,0
TCF12,NOP56,0
TCF3,NOP56,0
TCF7L1,NOP56,0
TFAP2C,NOP56,0
VEZF1,NOP56,0
ZBTB18,NOP56,0
ZBTB20,NOP56,0
ZNF148,NOP56,0
ZNF219,NOP56,1
ZNF281,NOP56,0
ZNF441,NOP56,0
ARX,NORAD,0
ASCL1,NORAD,0
ATF7,NORAD,0
BHLHE22,NORAD,1
CTCF,NORAD,0
DEAF1,NORAD,1
E2F1,NORAD,0
EMX1,NORAD,0
FOS,NORAD,0
JUN,NORAD,0
KAT7,NORAD,0
KLF10,NORAD,1
KLF11,NORAD,1
KLF3,NORAD,1
MEF2C,NORAD,1
MEIS2,NORAD,0
NEUROD2,NORAD,0
NEUROD6,NORAD,1
NFIA,NORAD,0
NFIB,NORAD,1
NR2E1,NORAD,1
NR4A2,NORAD,1
PHF21A,NORAD,0
POU2F1,NORAD,1
POU3F1,NORAD,0
POU3F2,NORAD,0
RFX2,NORAD,1
SATB2,NORAD,0
SOX2,NORAD,1
SOX5,NORAD,0
SOX6,NORAD,1
SOX9,NORAD,1
TBR1,NORAD,1
TCF12,NORAD,0
TCF3,NORAD,0
TCF7L1,NORAD,1
TFAP2C,NORAD,1
VEZF1,NORAD,1
ZBTB18,NORAD,1
ZBTB20,NORAD,1
ZNF148,NORAD,1
ZNF219,NORAD,1
ZNF281,NORAD,1
ZNF441,NORAD,0
ARX,NOS1,0
ASCL1,NOS1,0
ATF7,NOS1,0
BHLHE22,NOS1,0
CTCF,NOS1,0
DEAF1,NOS1,0
E2F1,NOS1,0
EMX1,NOS1,0
FOS,NOS1,0
JUN,NOS1,0
KAT7,NOS1,0
KLF10,NOS1,0
KLF11,NOS1,0
KLF3,NOS1,0
MEF2C,NOS1,0
MEIS2,NOS1,0
NEUROD2,NOS1,0
NEUROD6,NOS1,0
NFIA,NOS1,0
NFIB,NOS1,0
NR2E1,NOS1,0
NR4A2,NOS1,0
PHF21A,NOS1,0
POU2F1,NOS1,0
POU3F1,NOS1,0
POU3F2,NOS1,0
RFX2,NOS1,0
SATB2,NOS1,0
SOX2,NOS1,0
SOX5,NOS1,0
SOX6,NOS1,0
SOX9,NOS1,0
TBR1,NOS1,0
TCF12,NOS1,0
TCF3,NOS1,0
TCF7L1,NOS1,0
TFAP2C,NOS1,0
VEZF1,NOS1,0
ZBTB18,NOS1,0
ZBTB20,NOS1,0
ZNF148,NOS1,0
ZNF219,NOS1,0
ZNF281,NOS1,0
ZNF441,NOS1,0
ARX,NOS2,0
ASCL1,NOS2,0
ATF7,NOS2,0
BHLHE22,NOS2,0
CTCF,NOS2,0
DEAF1,NOS2,0
E2F1,NOS2,0
EMX1,NOS2,0
FOS,NOS2,0
JUN,NOS2,0
KAT7,NOS2,0
KLF10,NOS2,0
KLF11,NOS2,0
KLF3,NOS2,0
MEF2C,NOS2,0
MEIS2,NOS2,0
NEUROD2,NOS2,0
NEUROD6,NOS2,0
NFIA,NOS2,0
NFIB,NOS2,0
NR2E1,NOS2,0
NR4A2,NOS2,0
PHF21A,NOS2,0
POU2F1,NOS2,0
POU3F1,NOS2,0
POU3F2,NOS2,0
RFX2,NOS2,0
SATB2,NOS2,0
SOX2,NOS2,0
SOX5,NOS2,0
SOX6,NOS2,0
SOX9,NOS2,0
TBR1,NOS2,0
TCF12,NOS2,0
TCF3,NOS2,0
TCF7L1,NOS2,0
TFAP2C,NOS2,0
VEZF1,NOS2,0
ZBTB18,NOS2,0
ZBTB20,NOS2,0
ZNF148,NOS2,0
ZNF219,NOS2,0
ZNF281,NOS2,0
ZNF441,NOS2,0
ARX,NOTCH1,1
ASCL1,NOTCH1,0
ATF7,NOTCH1,1
BHLHE22,NOTCH1,1
CTCF,NOTCH1,1
DEAF1,NOTCH1,1
E2F1,NOTCH1,1
EMX1,NOTCH1,1
FOS,NOTCH1,0
JUN,NOTCH1,1
KAT7,NOTCH1,1
KLF10,NOTCH1,1
KLF11,NOTCH1,1
KLF3,NOTCH1,1
MEF2C,NOTCH1,1
MEIS2,NOTCH1,1
NEUROD2,NOTCH1,1
NEUROD6,NOTCH1,0
NFIA,NOTCH1,1
NFIB,NOTCH1,1
NR2E1,NOTCH1,1
NR4A2,NOTCH1,1
PHF21A,NOTCH1,0
POU2F1,NOTCH1,1
POU3F1,NOTCH1,0
POU3F2,NOTCH1,1
RFX2,NOTCH1,1
SATB2,NOTCH1,1
SOX2,NOTCH1,1
SOX5,NOTCH1,0
SOX6,NOTCH1,1
SOX9,NOTCH1,1
TBR1,NOTCH1,1
TCF12,NOTCH1,0
TCF3,NOTCH1,1
TCF7L1,NOTCH1,1
TFAP2C,NOTCH1,0
VEZF1,NOTCH1,1
ZBTB18,NOTCH1,1
ZBTB20,NOTCH1,1
ZNF148,NOTCH1,1
ZNF219,NOTCH1,1
ZNF281,NOTCH1,1
ZNF441,NOTCH1,0
ARX,NOTCH2,1
ASCL1,NOTCH2,1
ATF7,NOTCH2,1
BHLHE22,NOTCH2,1
CTCF,NOTCH2,1
DEAF1,NOTCH2,1
E2F1,NOTCH2,1
EMX1,NOTCH2,1
FOS,NOTCH2,1
JUN,NOTCH2,1
KAT7,NOTCH2,1
KLF10,NOTCH2,1
KLF11,NOTCH2,1
KLF3,NOTCH2,1
MEF2C,NOTCH2,1
MEIS2,NOTCH2,1
NEUROD2,NOTCH2,1
NEUROD6,NOTCH2,1
NFIA,NOTCH2,1
NFIB,NOTCH2,1
NR2E1,NOTCH2,1
NR4A2,NOTCH2,1
PHF21A,NOTCH2,0
POU2F1,NOTCH2,1
POU3F1,NOTCH2,1
POU3F2,NOTCH2,1
RFX2,NOTCH2,1
SATB2,NOTCH2,1
SOX2,NOTCH2,1
SOX5,NOTCH2,1
SOX6,NOTCH2,1
SOX9,NOTCH2,1
TBR1,NOTCH2,1
TCF12,NOTCH2,0
TCF3,NOTCH2,0
TCF7L1,NOTCH2,1
TFAP2C,NOTCH2,1
VEZF1,NOTCH2,1
ZBTB18,NOTCH2,1
ZBTB20,NOTCH2,1
ZNF148,NOTCH2,1
ZNF219,NOTCH2,1
ZNF281,NOTCH2,1
ZNF441,NOTCH2,1
ARX,NOTCH3,1
ASCL1,NOTCH3,1
ATF7,NOTCH3,1
BHLHE22,NOTCH3,1
CTCF,NOTCH3,1
DEAF1,NOTCH3,1
E2F1,NOTCH3,1
EMX1,NOTCH3,1
FOS,NOTCH3,1
JUN,NOTCH3,1
KAT7,NOTCH3,1
KLF10,NOTCH3,1
KLF11,NOTCH3,1
KLF3,NOTCH3,1
MEF2C,NOTCH3,1
MEIS2,NOTCH3,1
NEUROD2,NOTCH3,1
NEUROD6,NOTCH3,1
NFIA,NOTCH3,1
NFIB,NOTCH3,1
NR2E1,NOTCH3,1
NR4A2,NOTCH3,1
PHF21A,NOTCH3,1
POU2F1,NOTCH3,1
POU3F1,NOTCH3,1
POU3F2,NOTCH3,1
RFX2,NOTCH3,1
SATB2,NOTCH3,1
SOX2,NOTCH3,1
SOX5,NOTCH3,1
SOX6,NOTCH3,1
SOX9,NOTCH3,1
TBR1,NOTCH3,1
TCF12,NOTCH3,0
TCF3,NOTCH3,1
TCF7L1,NOTCH3,1
TFAP2C,NOTCH3,1
VEZF1,NOTCH3,1
ZBTB18,NOTCH3,1
ZBTB20,NOTCH3,1
ZNF148,NOTCH3,1
ZNF219,NOTCH3,1
ZNF281,NOTCH3,1
ZNF441,NOTCH3,1
ARX,NOTO,0
ASCL1,NOTO,0
ATF7,NOTO,0
BHLHE22,NOTO,0
CTCF,NOTO,0
DEAF1,NOTO,0
E2F1,NOTO,0
EMX1,NOTO,0
FOS,NOTO,0
JUN,NOTO,0
KAT7,NOTO,0
KLF10,NOTO,0
KLF11,NOTO,0
KLF3,NOTO,0
MEF2C,NOTO,0
MEIS2,NOTO,0
NEUROD2,NOTO,0
NEUROD6,NOTO,0
NFIA,NOTO,0
