gene,ko_gene,log2fc,padj
NKTR,GLI3,0.15659953653932446,1.0
C6orf62,GLI3,0.22558731828515977,1.0
SH3GL3,GLI3,0.369235287528936,1.0
ZNF300,GLI3,0.5043068900081238,1.0
TAOK3,GLI3,0.21160939832095996,1.0
TULP4,GLI3,0.28737625775469855,1.0
RABGAP1,GLI3,0.26627896436998766,1.0
MRFAP1L1,GLI3,0.26003466448420676,1.0
PCDHB15,GLI3,0.5432362168593632,1.0
AC124312.1,GLI3,0.49197955914176394,1.0
ZC3H6,GLI3,0.2544493447088107,1.0
USP49,GLI3,0.43946914226930756,1.0
CADM2,GLI3,0.18116695478716593,1.0
PAIP2,GLI3,0.15661038887611056,1.0
SLC16A14,GLI3,0.45938691699390466,1.0
SYT14,GLI3,0.41105822088141025,1.0
ZNF506,GLI3,0.7320863408642726,1.0
GPR85,GLI3,0.3866915606581274,1.0
RUFY2,GLI3,0.23649682595465535,1.0
CCNB1IP1,GLI3,-0.31840606224755863,1.0
CACNG4,GLI3,0.46857591700795487,1.0
PLAGL1,GLI3,-0.8608954598793521,1.0
ZSWIM7,GLI3,-0.3371912987233421,1.0
CEP170,GLI3,0.12555640698999704,1.0
SHANK2,GLI3,0.38809161893912036,1.0
RUFY3,GLI3,0.15997186313740785,1.0
THRA,GLI3,0.19402567366629953,1.0
SPEN,GLI3,0.255203391971665,1.0
SERTAD4-AS1,GLI3,0.4589536792723816,1.0
HIPK2,GLI3,0.27712811131154214,1.0
PKN2,GLI3,0.2678287496035723,1.0
BSG,GLI3,-0.2634552813809887,1.0
S100A13,GLI3,-0.9682451161350274,1.0
FBLN1,GLI3,-0.38092787413928847,1.0
BCL11B,GLI3,0.4017098621391381,1.0
ZNF493,GLI3,0.394763512737047,1.0
DCAF7,GLI3,0.2251893618757042,1.0
NLGN1,GLI3,-0.40857285751304206,1.0
CDH8,GLI3,0.37659653699018114,1.0
ZFHX2,GLI3,0.5033099936822123,1.0
PPP1R9B,GLI3,0.4827366093198524,1.0
GOPC,GLI3,0.3018589315463124,1.0
ISLR2,GLI3,0.4328499432043398,1.0
DBI,GLI3,-0.269263249104841,1.0
TMEM14A,GLI3,0.2876453796632344,1.0
LYAR,GLI3,-0.6819187880251725,1.0
CELF2,GLI3,0.17865462449788028,1.0
RPS21,GLI3,-0.14721764993500353,1.0
RPS10,GLI3,-0.2070997084991708,1.0
TXNDC16,GLI3,0.37324384875781114,1.0
TPI1,GLI3,-0.22093960136654234,1.0
TCEAL5,GLI3,0.2620749857097455,1.0
RYBP,GLI3,0.308739746941326,1.0
DNAJB2,GLI3,0.366767908608456,1.0
CEP97,GLI3,0.3286326605184138,1.0
COX4I1,GLI3,-0.14593554620747673,1.0
TCEAL4,GLI3,0.13772334807442066,1.0
CD200,GLI3,0.3248783047498159,1.0
RASL11B,GLI3,-1.3085133648142482,1.0
TTYH1,GLI3,-0.25255531278437493,1.0
ZIC2,GLI3,-0.3532295710602358,1.0
RBMXL1,GLI3,0.4429596541974279,1.0
CCDC66,GLI3,0.29780931414300305,1.0
POU2F1,GLI3,0.3029935272813129,1.0
FAM184A,GLI3,0.35527528401401587,1.0
SMARCC2,GLI3,0.2686247067510515,1.0
TBC1D9,GLI3,0.5094673601794852,1.0
AL137802.2,GLI3,0.6931150418566694,1.0
ADCY1,GLI3,0.5094142437072224,1.0
EBPL,GLI3,-0.41527116086837357,1.0
ATF2,GLI3,0.31772721212746513,1.0
PRKAR2B,GLI3,0.2536331779731116,1.0
GPM6B,GLI3,0.19423891280456962,1.0
EEA1,GLI3,0.2653285452687067,1.0
VMA21,GLI3,0.24349190033636253,1.0
MT-CO1,GLI3,-0.11663736108679412,1.0
MED13L,GLI3,0.3197926677778112,1.0
SNRPF,GLI3,-0.2471762089187679,1.0
GRK5,GLI3,0.6818947040894776,1.0
MHENCR,GLI3,0.4770302224438572,1.0
CMIP,GLI3,0.27643859793356357,1.0
HLTF,GLI3,0.23454057322888994,1.0
ZNF793-AS1,GLI3,0.7184008722442932,1.0
NAPB,GLI3,0.5293428359308854,1.0
DERA,GLI3,-1.193658051685322,1.0
YWHAG,GLI3,0.16855272181345649,1.0
HMGA2,GLI3,-1.0543707332984935,1.0
TUT4,GLI3,0.19032476335126614,1.0
ATP6V1A,GLI3,0.3148068649533009,1.0
AAK1,GLI3,0.2829932823900049,1.0
DNAJB6,GLI3,0.16527721766417836,1.0
ZNF43,GLI3,0.4553781419265208,1.0
PHLDA1,GLI3,-0.7772514999873739,1.0
GNAQ,GLI3,0.24224917976117977,1.0
BTBD8,GLI3,0.3312454443636666,1.0
ZNF385D,GLI3,0.5100032643682213,1.0
RAB3C,GLI3,0.28184307373866957,1.0
MDK,GLI3,-0.6900666575704169,1.0
MUM1,GLI3,0.3112726342301854,1.0
UBA52,GLI3,-0.11901332674892107,1.0
SST,GLI3,0.5232864760529587,1.0
RBM12B,GLI3,0.3577044859531529,1.0
L1CAM,GLI3,0.347585425780008,1.0
LINC01122,GLI3,0.5246744373676164,1.0
RPL27,GLI3,-0.1305983775747661,1.0
ATP1A2,GLI3,0.5932515208266993,1.0
MAPRE3,GLI3,0.3472167268878873,1.0
GABARAPL2,GLI3,0.1521402239830809,1.0
ARHGEF7,GLI3,0.35592527573186483,1.0
ZKSCAN1,GLI3,0.22077632928650148,1.0
CCDC112,GLI3,0.26211308077428913,1.0
RPS27A,GLI3,-0.13484487645771726,1.0
PAPPA2,GLI3,-0.7933062170581886,1.0
EIF1B,GLI3,0.13819755256875976,1.0
PCDH11X,GLI3,0.4343914057360241,1.0
DNER,GLI3,0.26234848409174827,1.0
RSF1,GLI3,0.195018287811616,1.0
YY1,GLI3,0.20596687562780103,1.0
YPEL1,GLI3,0.3855477141685526,1.0
NR2F1,GLI3,0.1480062760042382,1.0
INPP5F,GLI3,0.4341821633437538,1.0
BID,GLI3,-0.7676765120126747,1.0
ARX,GLI3,0.30795164335793934,1.0
EIF4A3,GLI3,-0.41846636870853743,1.0
FAM133A,GLI3,0.6114366862262626,1.0
KLF7,GLI3,0.2858238908496934,1.0
ACSL3,GLI3,0.2639312161450421,1.0
RERE,GLI3,0.24296183918562003,1.0
FAM8A1,GLI3,0.43445000052103544,1.0
DLL3,GLI3,0.30337447999726436,1.0
KIAA1109,GLI3,0.2812999591176939,1.0
EEF1B2,GLI3,-0.21807798599027173,1.0
GRIK3,GLI3,0.7263862448697349,1.0
ADGRB3,GLI3,0.2844485378672006,1.0
PFN1,GLI3,-0.2588044178807616,1.0
JPT1,GLI3,0.12272395246811829,1.0
BNIP3L,GLI3,0.16292244420541802,1.0
MGAT4C,GLI3,0.2795713125559294,1.0
EMP2,GLI3,-0.9207441774513461,1.0
RB1CC1,GLI3,0.22447407808022102,1.0
CELF1,GLI3,0.24250163788317708,1.0
SERF2,GLI3,-0.1876948493747308,1.0
NETO2,GLI3,0.4332846887238224,1.0
CRABP1,GLI3,-1.1508290829456806,1.0
KIF3B,GLI3,0.34696712729703044,1.0
KATNBL1,GLI3,0.2691524630990948,1.0
TRIM23,GLI3,0.3430017904390936,1.0
RAB31,GLI3,0.40407677568555345,1.0
IGSF3,GLI3,0.3281618776279003,1.0
ZMYND8,GLI3,0.3355763147228339,1.0
GNB1,GLI3,0.17826669122941707,1.0
SLC2A13,GLI3,0.6661258232161296,1.0
ESRRG,GLI3,0.37546540240342496,1.0
ZFAS1,GLI3,-0.17235946897570864,1.0
MTUS1,GLI3,0.3617626621650034,1.0
IGFBP2,GLI3,-0.21155494063976077,1.0
CAPRIN2,GLI3,0.5111171668871675,1.0
ID1,GLI3,-1.3877306071881093,1.0
CDT1,GLI3,-1.2729601468522507,1.0
TPM1,GLI3,0.24976581515529428,1.0
IMMP1L,GLI3,0.311994194257712,1.0
MAP6,GLI3,0.21297973825315286,1.0
IMPDH2,GLI3,-0.3681883911940994,1.0
PSD2,GLI3,0.6010726663183088,1.0
MPST,GLI3,-0.4895972073648951,1.0
CDK5R1,GLI3,0.2539910338563641,1.0
ELOVL2,GLI3,0.4220712233046353,1.0
PHKB,GLI3,0.30170347312541235,1.0
RAB3A,GLI3,0.22653796565545764,1.0
BPTF,GLI3,0.20137018104911486,1.0
KMT2A,GLI3,0.19616435918386999,1.0
CUX1,GLI3,0.30442822124198976,1.0
RPL7,GLI3,-0.14030271644557413,1.0
ADGRV1,GLI3,0.4459513902892085,1.0
LRRC8B,GLI3,0.47686199212169456,1.0
ENOX1,GLI3,0.7443357822265839,1.0
THOC6,GLI3,-0.8005020565555183,1.0
CXADR,GLI3,0.23498832507701528,1.0
SLCO1A2,GLI3,0.786489152673191,1.0
ZNF704,GLI3,0.3416220775354572,1.0
PNRC1,GLI3,0.22264891895323335,1.0
GOLGB1,GLI3,0.3087969520702567,1.0
NDUFV2-AS1,GLI3,0.5920511844011038,1.0
FAM155A,GLI3,0.522525360748824,1.0
NCOA6,GLI3,0.3632120619665755,1.0
RAP1GAP,GLI3,0.7366331504612318,1.0
SCARB2,GLI3,0.26314007751436763,1.0
SAMD1,GLI3,0.302551770054171,1.0
UBE2H,GLI3,0.21043162731064474,1.0
ANKRD36C,GLI3,0.3764261766407127,1.0
UBE2I,GLI3,-0.2066890701525521,1.0
SIVA1,GLI3,-0.3806391660670391,1.0
MORF4L1,GLI3,0.11154115889314786,1.0
SYT10,GLI3,0.5969656256869502,1.0
ZNF821,GLI3,0.28292611403514084,1.0
ZNF841,GLI3,0.7705682704237686,1.0
PBRM1,GLI3,0.23273475359114174,1.0
TAOK1,GLI3,0.23689802152813244,1.0
LRRN3,GLI3,0.15374458908164745,1.0
ABI2,GLI3,0.2212769171520883,1.0
PTPRN2,GLI3,0.47042088319937414,1.0
GPC6,GLI3,-0.46246669503068727,1.0
UBN2,GLI3,0.4003421954289552,1.0
SOX21,GLI3,-0.7841354102178779,1.0
ZNF529,GLI3,0.3859814478246901,1.0
ABHD6,GLI3,-0.694481796610444,1.0
ZFC3H1,GLI3,0.27201247556750263,1.0
PSMB6,GLI3,-0.18300220924623978,1.0
AUTS2,GLI3,-0.2512036190068048,1.0
ZNF430,GLI3,0.34753178012451713,1.0
LIMCH1,GLI3,-0.5413707107761454,1.0
AP5M1,GLI3,0.3195789359025456,1.0
RPP25,GLI3,0.34029067498566956,1.0
CALB2,GLI3,0.5647721195139455,1.0
GNG3,GLI3,0.13899107793297127,1.0
AL021368.2,GLI3,0.3190525792110974,1.0
SH3BGRL,GLI3,0.17753915164758904,1.0
ZFYVE27,GLI3,0.31487789397789134,1.0
PGAP1,GLI3,0.20411976361910228,1.0
ZNF44,GLI3,0.5854595994388743,1.0
TIMM17B,GLI3,0.22848403761276204,1.0
PLA2G12A,GLI3,0.31611074242722625,1.0
AASDHPPT,GLI3,0.17521699279653913,1.0
AP002387.2,GLI3,0.1643328298123624,1.0
MKLN1,GLI3,0.2989800922459547,1.0
EIF4A2,GLI3,0.10414977817660587,1.0
BTG3,GLI3,-0.24819693093380868,1.0
PCP4,GLI3,0.44070948620414585,1.0
FAM228B,GLI3,0.3387335064104755,1.0
CCDC184,GLI3,0.17969815003527212,1.0
PSMD3,GLI3,0.1933506072117015,1.0
ZNF593,GLI3,-0.4734056438679668,1.0
FMN2,GLI3,0.47061067208984064,1.0
SRRM4,GLI3,0.2532961655298043,1.0
EDNRB,GLI3,-0.7777416495568217,1.0
ABAT,GLI3,0.30523979445324034,1.0
UBE2S,GLI3,-0.17374596297880363,1.0
SEZ6L,GLI3,0.37924141027320113,1.0
CCT3,GLI3,-0.1571574709537198,1.0
RAD51AP1,GLI3,-0.6010628323007046,1.0
KIAA0895L,GLI3,0.36575864641987177,1.0
SLC25A44,GLI3,0.3800173508594491,1.0
MAP7D2,GLI3,0.4990084910042709,1.0
RPS6KA5,GLI3,0.36958209698717637,1.0
MT-ND2,GLI3,0.16605650435529462,1.0
CCDC144NL-AS1,GLI3,0.19526974431770405,1.0
TM9SF4,GLI3,0.26332777760995735,1.0
CACNG7,GLI3,0.5068618034988113,1.0
SPECC1,GLI3,0.350538845757302,1.0
TMEM121B,GLI3,0.3564835305408969,1.0
DHFR,GLI3,-0.5076504158456565,1.0
MELTF-AS1,GLI3,0.45188320268994486,1.0
RNF2,GLI3,-0.4905551252419278,1.0
BRSK1,GLI3,0.32457532865813854,1.0
ZNF397,GLI3,0.2817309904829651,1.0
BIRC2,GLI3,0.27598877584508363,1.0
TENT4A,GLI3,0.40641723332002,1.0
SNX2,GLI3,-0.3115812552647122,1.0
HSPA4L,GLI3,0.2365899403067099,1.0
BCHE,GLI3,-0.6240618946060734,1.0
NBL1,GLI3,0.5888907998891457,1.0
RPP21,GLI3,0.45548724540286534,1.0
OPTN,GLI3,0.1995706630324932,1.0
PHACTR3,GLI3,0.33022000590251954,1.0
RPL10,GLI3,-0.1270322115113265,1.0
TUNAR,GLI3,0.6485678673334454,1.0
RBL2,GLI3,0.3618006115478851,1.0
KCTD10,GLI3,0.5429162014889006,1.0
EFNA3,GLI3,-0.4701774627052515,1.0
NEDD4L,GLI3,0.20286078931615179,1.0
GVQW3,GLI3,0.4381795664901249,1.0
BIVM,GLI3,0.4761076776568731,1.0
LEMD3,GLI3,0.3701756411956427,1.0
PRKCB,GLI3,-0.6386575951291402,1.0
ANKMY2,GLI3,0.3263404877029277,1.0
PYGO1,GLI3,0.45277050563461385,1.0
CD99L2,GLI3,0.2703699330347087,1.0
C6orf226,GLI3,0.33660648452855524,1.0
POLR2J,GLI3,-0.22391198857889233,1.0
RIMS1,GLI3,0.5331873648269088,1.0
ATL1,GLI3,0.18940510897826868,1.0
PCLAF,GLI3,-0.7398110363954837,1.0
KLHL9,GLI3,0.29562957744442764,1.0
AL512625.3,GLI3,0.41563821463766804,1.0
CNOT8,GLI3,0.3917359339007813,1.0
MN1,GLI3,0.27250560494951703,1.0
SSR2,GLI3,-0.17225282486567872,1.0
MAP7D3,GLI3,-0.6398437295195663,1.0
SLC22A23,GLI3,0.4132602433909418,1.0
PRDX5,GLI3,-0.16386744159580036,1.0
AC025164.1,GLI3,0.5127180681393799,1.0
XIAP,GLI3,0.17039024991337492,1.0
PHGDH,GLI3,-0.4419204148782617,1.0
RTL10,GLI3,0.5460432375303279,1.0
ATP6V1G2,GLI3,0.17574629447468615,1.0
INAFM1,GLI3,0.2507469567990084,1.0
ANKRD36,GLI3,0.2380665585720394,1.0
CAB39L,GLI3,0.3681885414989956,1.0
RNF19B,GLI3,0.4661246248872857,1.0
WWTR1,GLI3,0.32850361673225104,1.0
GALT,GLI3,0.3728657407630638,1.0
ISYNA1,GLI3,-0.4549259501691083,1.0
JAK2,GLI3,0.435579309242752,1.0
SLC41A2,GLI3,0.5222134211164469,1.0
TMEM126A,GLI3,-0.5172858823138977,1.0
ZNF518B,GLI3,0.1716944494393262,1.0
TOGARAM1,GLI3,0.16522613239415018,1.0
AC005838.2,GLI3,0.45991547137217115,1.0
MAPK14,GLI3,0.37056225902570095,1.0
AC079315.1,GLI3,0.4664430965041273,1.0
TSPAN13,GLI3,0.20163409462553522,1.0
SLC25A32,GLI3,0.48084310862160917,1.0
CMTM3,GLI3,-0.5992732392014664,1.0
ZC3H13,GLI3,0.15799854758136278,1.0
ZNF558,GLI3,0.46467512696971225,1.0
MICAL3,GLI3,0.3349260352963277,1.0
FAM57B,GLI3,0.25507264216162456,1.0
RAP1B,GLI3,-0.2515333013279432,1.0
HP1BP3,GLI3,0.1780517824798835,1.0
RBM6,GLI3,0.1680012584504973,1.0
PUF60,GLI3,-0.26662675971121197,1.0
SLA,GLI3,-0.995850541997052,1.0
MAFB,GLI3,0.3815336117554273,1.0
SSR4,GLI3,-0.16361494436297064,1.0
GPHN,GLI3,0.4153113481280193,1.0
KIAA0232,GLI3,0.1755155297627913,1.0
MRPL9,GLI3,-0.36364588633995576,1.0
BRMS1,GLI3,-0.4272245499097813,1.0
CACNG8,GLI3,0.30423353174729983,1.0
PLPPR5,GLI3,0.3343660578685985,1.0
FAM210A,GLI3,0.3687277015114694,1.0
CELSR3,GLI3,0.3131984215643713,1.0
LIN7C,GLI3,0.2473070874389145,1.0
TIA1,GLI3,0.28326694248455525,1.0
GTPBP6,GLI3,-0.4035828325836541,1.0
ZCCHC14,GLI3,0.401340571639893,1.0
PCYT1B,GLI3,0.6058109845321011,1.0
KIFAP3,GLI3,0.13464338330883563,1.0
CDK4,GLI3,-0.39240263506489637,1.0
RAB1A,GLI3,0.18916440140457458,1.0
ZBTB10,GLI3,0.22810193397888667,1.0
PTPN12,GLI3,-0.2737084433595617,1.0
PREPL,GLI3,0.21175848565937075,1.0
NPC2,GLI3,-0.33060143783877716,1.0
MRPL51,GLI3,-0.20652480877812562,1.0
ZNF3,GLI3,0.2542438653910135,1.0
LUC7L3,GLI3,0.1236812646368497,1.0
MCUR1,GLI3,-0.45940339142195763,1.0
TLK2,GLI3,0.2531243058154611,1.0
EPM2AIP1,GLI3,0.19936630675019945,1.0
OCIAD1,GLI3,0.11761966847322514,1.0
NELFB,GLI3,0.28748966549790933,1.0
AP2B1,GLI3,0.14141986732322076,1.0
HEBP2,GLI3,-0.3604453124672722,1.0
SERAC1,GLI3,0.3502275591028172,1.0
ST3GAL5,GLI3,0.42697063621453757,1.0
SPINT2,GLI3,0.251414363699338,1.0
MYO1B,GLI3,0.3413568530385742,1.0
INTS14,GLI3,-0.8633804102557727,1.0
AADAT,GLI3,0.4798011641157771,1.0
APP,GLI3,0.14661491484907807,1.0
RPL4,GLI3,-0.11980166302198114,1.0
MAOA,GLI3,0.4428595096933363,1.0
CLIP2,GLI3,0.36993240312181985,1.0
SLC25A29,GLI3,0.31698411920375624,1.0
DICER1,GLI3,0.22430385529582342,1.0
CCDC82,GLI3,0.17868201403319262,1.0
HIP1R,GLI3,0.28081660158207644,1.0
ZNF302,GLI3,0.25035133501881635,1.0
SEPT6,GLI3,0.18055621593353927,1.0
GAREM1,GLI3,-0.785892272514594,1.0
BTG1,GLI3,0.1105904098538919,1.0
RFX3,GLI3,0.2984908951549855,1.0
ZFP28,GLI3,0.7140837505213287,1.0
COL4A5,GLI3,-0.711907116315635,1.0
ZNF292,GLI3,0.16607533145973585,1.0
JPH3,GLI3,0.314559347166552,1.0
TBCE,GLI3,0.3454748021163576,1.0
PLXNC1,GLI3,0.3580948469066858,1.0
KCNC1,GLI3,0.335472258089905,1.0
RASA2,GLI3,0.4080436656033639,1.0
FUT8,GLI3,0.3409621553108151,1.0
LRFN5,GLI3,0.5726905268406153,1.0
ZNF224,GLI3,0.3420004618092112,1.0
ATP6AP2,GLI3,0.1574206599275738,1.0
SMARCAD1,GLI3,0.19085072554339838,1.0
PARP2,GLI3,0.3238000299316095,1.0
RHOA,GLI3,-0.2287092662917941,1.0
CHST1,GLI3,0.4902599560901668,1.0
WRB,GLI3,0.23984414484345512,1.0
TRMT10C,GLI3,-0.28375245692000356,1.0
IKZF4,GLI3,0.3941772367642391,1.0
EXOC7,GLI3,0.3485282601843407,1.0
PACS2,GLI3,0.3764346170112376,1.0
TMEM219,GLI3,-0.3439315993501574,1.0
PKM,GLI3,-0.20157567781018892,1.0
VSNL1,GLI3,0.37995057716056424,1.0
FGF11,GLI3,0.6203574173267836,1.0
SLC25A14,GLI3,0.44923939399952584,1.0
HMGXB4,GLI3,0.17619087713787268,1.0
FAM181B,GLI3,0.496528968661647,1.0
TNPO2,GLI3,0.29837229375282126,1.0
UBL4A,GLI3,0.4301546042609169,1.0
YIPF4,GLI3,0.2897794436645508,1.0
BRINP2,GLI3,0.7795444240905085,1.0
GINS2,GLI3,-0.7294235725429974,1.0
LYRM4,GLI3,-0.4083012916366724,1.0
NME1,GLI3,-0.25587012901732137,1.0
TRIB2,GLI3,0.21088321426057255,1.0
RNF38,GLI3,0.2991789249685324,1.0
FAM222A,GLI3,0.6684005893405147,1.0
PCMTD1,GLI3,0.25422324508391186,1.0
SVIL,GLI3,-0.5746014655750624,1.0
TMEM131L,GLI3,0.5093980966617169,1.0
LRRTM3,GLI3,0.43175557780511786,1.0
PHF14,GLI3,0.17199319377614164,1.0
STX12,GLI3,0.22536107078353151,1.0
PSAP,GLI3,0.1963543505071389,1.0
PEX1,GLI3,0.38001198505574774,1.0
ATP6V1F,GLI3,0.11830802887761216,1.0
ATRX,GLI3,0.16888771141240277,1.0
DIP2A,GLI3,0.3672826600360959,1.0
NELL2,GLI3,-0.7003950822345194,1.0
TLN2,GLI3,0.4453204706284273,1.0
TSPAN5,GLI3,0.22297469665501696,1.0
STX16,GLI3,0.3957941027795788,1.0
RNF165,GLI3,0.2021068230736866,1.0
FBXW7,GLI3,0.2774066142205537,1.0
SYNJ2BP,GLI3,0.35116412738832503,1.0
DYNC1I2,GLI3,0.15882420994300084,1.0
GPRIN1,GLI3,0.4122613377660347,1.0
COL18A1,GLI3,-0.7501598250037249,1.0
SBK1,GLI3,0.20862083384437308,1.0
CEPT1,GLI3,0.4370627687676176,1.0
SORBS1,GLI3,0.39069300849735766,1.0
RRP15,GLI3,-0.26667511327474847,1.0
SPTAN1,GLI3,0.1415586165689312,1.0
ZRANB1,GLI3,0.250248366139597,1.0
CYLD,GLI3,0.33420564876264214,1.0
AC005261.3,GLI3,0.6581739050047877,1.0
TAC1,GLI3,0.27285589733200055,1.0
SGCE,GLI3,0.35819832446175526,1.0
ZNF677,GLI3,0.3324096927985193,1.0
NDUFB3,GLI3,-0.25702444949205255,1.0
ZNF638,GLI3,0.1911267155205888,1.0
TBC1D1,GLI3,-0.7893498003290236,1.0
KIF5A,GLI3,0.2557111873978364,1.0
RAP1GDS1,GLI3,0.3286729219000152,1.0
DSCAML1,GLI3,0.5234159524522655,1.0
CORO1B,GLI3,-0.5515535476452733,1.0
MAPRE2,GLI3,0.28324046401614505,1.0
AL078639.1,GLI3,0.23394997237031334,1.0
ZNF37A,GLI3,0.28531246995862725,1.0
CLIC1,GLI3,-0.35907188428006026,1.0
RALGAPA1,GLI3,0.31730115721017177,1.0
ACSF3,GLI3,0.4674539986179451,1.0
TRAPPC6A,GLI3,-0.4969393281633394,1.0
RTN4RL2,GLI3,-0.8545794914389684,1.0
ATXN7L3B,GLI3,0.17525129739780354,1.0
PRRT2,GLI3,0.27973773959336956,1.0
TRMT9B,GLI3,-0.719175628916221,1.0
HELLS,GLI3,-0.6013386079128968,1.0
SESTD1,GLI3,0.17472770913694108,1.0
RPS20,GLI3,-0.1464749854454821,1.0
SECISBP2L,GLI3,0.2872103224135697,1.0
LHFPL6,GLI3,0.38089621203564206,1.0
DDX24,GLI3,0.11539461701415021,1.0
PTTG1IP,GLI3,-0.29010627701607916,1.0
NES,GLI3,-0.58599670230031,1.0
RGS17,GLI3,0.25032818473240726,1.0
PIK3CA,GLI3,0.44543897142207034,1.0
POLR2L,GLI3,-0.3137968354271661,1.0
NSG1,GLI3,0.19837122248888261,1.0
FUT9,GLI3,0.4097428399173007,1.0
RPS11,GLI3,-0.10504525941683607,1.0
COG2,GLI3,-0.6019599155475523,1.0
CENPH,GLI3,-0.5283434556910489,1.0
PIGL,GLI3,0.3405398833458013,1.0
LDB2,GLI3,0.44385616995413746,1.0
CNRIP1,GLI3,0.3210274839762537,1.0
HIVEP2,GLI3,0.4835410419445987,1.0
GSX2,GLI3,0.19880737317730235,1.0
SKIL,GLI3,0.24095148083716245,1.0
TMOD2,GLI3,0.183983604326041,1.0
MARF1,GLI3,0.37224121010869093,1.0
ZBTB18,GLI3,-0.7038811108390223,1.0
AF106564.1,GLI3,0.5428823694743548,1.0
ATP1B2,GLI3,0.27805069611255717,1.0
TCF25,GLI3,0.13433040445632982,1.0
LSM11,GLI3,0.520048204111041,1.0
MID1,GLI3,-0.4433301496698431,1.0
NFE2L2,GLI3,-0.36683486888872596,1.0
WAC-AS1,GLI3,0.3449298686487694,1.0
UBE4A,GLI3,0.3097066464037035,1.0
FZD8,GLI3,0.5261196647916535,1.0
USP22,GLI3,0.19360654465473814,1.0
MGAT5,GLI3,0.5078927658920229,1.0
SNTG1,GLI3,0.1693025616197188,1.0
ANKRD26,GLI3,0.24525317955791076,1.0
TRIM2,GLI3,0.20558904162199343,1.0
AKAP12,GLI3,0.19083745757681203,1.0
KIF3C,GLI3,0.2660267580526644,1.0
PCM1,GLI3,0.1628163991502709,1.0
SMPD3,GLI3,0.5014794291545122,1.0
TBL1XR1,GLI3,0.22351402070526666,1.0
PHF3,GLI3,0.1781185687279484,1.0
NR2F2,GLI3,-0.15674549339653243,1.0
MTF2,GLI3,0.14095510000475286,1.0
PJA1,GLI3,0.13626164744324443,1.0
TCF3,GLI3,-0.24760960929907117,1.0
NOP14,GLI3,-0.5238221237915326,1.0
ARFGEF1,GLI3,0.1263045950118411,1.0
PPP2R3C,GLI3,-0.22468395669335717,1.0
PARP16,GLI3,0.39338694382964956,1.0
NT5C,GLI3,-0.3490499649852452,1.0
SIAH2,GLI3,0.2211626177923074,1.0
CDKL2,GLI3,0.22745596816464864,1.0
PRDX4,GLI3,-0.145813330865607,1.0
KAT6A,GLI3,0.13002481339652094,1.0
FKTN,GLI3,0.31365522810214186,1.0
NKIRAS1,GLI3,0.14164820335651052,1.0
PURB,GLI3,0.2042435829617636,1.0
WDR48,GLI3,0.1814975573074885,1.0
MCL1,GLI3,-0.22569012490213147,1.0
TRMT13,GLI3,0.2426855114133457,1.0
PTPN23,GLI3,0.2135397600409834,1.0
NLK,GLI3,0.2701648800812606,1.0
CCDC14,GLI3,0.16361669971629086,1.0
SF3B4,GLI3,-0.2502561480841863,1.0
LCA5,GLI3,0.29187957866349223,1.0
CEP68,GLI3,0.22014564523341185,1.0
DTNA,GLI3,0.2397927851235102,1.0
VAMP3,GLI3,-0.4063610572961305,1.0
SYNGR1,GLI3,0.2620508658397225,1.0
NOSIP,GLI3,-0.22475634367511044,1.0
GPCPD1,GLI3,0.23008064898569502,1.0
SLC11A2,GLI3,0.3036763571237886,1.0
CNOT6L,GLI3,0.16680539772857084,1.0
ERCC1,GLI3,-0.25031303038164987,1.0
CHD2,GLI3,0.1295062512966099,1.0
ZNF891,GLI3,0.26228795537397454,1.0
SHKBP1,GLI3,-0.5587491927807915,1.0
ZNF573,GLI3,0.3754030243400459,1.0
SPCS2,GLI3,-0.10698954884459777,1.0
SERPINE2,GLI3,-0.3712572305553108,1.0
TUBG2,GLI3,0.31561451978972466,1.0
PLEKHA5,GLI3,0.11729706401019746,1.0
TRA2B,GLI3,0.11350940367877649,1.0
MMS22L,GLI3,-0.23174730244465014,1.0
CCDC51,GLI3,-0.28088154361688034,1.0
CSNK1A1,GLI3,0.11069109939619448,1.0
TBC1D10B,GLI3,0.2677068602895163,1.0
PTPDC1,GLI3,0.25285075989355743,1.0
LAPTM4B,GLI3,-0.15223279170895526,1.0
RNF113A,GLI3,0.21572748148650522,1.0
GPC1,GLI3,-0.2628176415114073,1.0
AVL9,GLI3,0.208271442170316,1.0
GLI3,GLI3,-0.24897564224443602,1.0
NCOA7,GLI3,0.1676251659064958,1.0
SMAD4,GLI3,0.23431196266606036,1.0
TFE3,GLI3,0.22501799783803111,1.0
ABCC5,GLI3,0.2958046687041127,1.0
BCAS4,GLI3,0.17422536621398121,1.0
TIAL1,GLI3,0.106521293746484,1.0
WDR77,GLI3,0.30710752543005704,1.0
DCHS1,GLI3,0.24642705073591786,1.0
HOOK2,GLI3,0.19516051877405816,1.0
CLCN4,GLI3,0.25075268975462506,1.0
VASH2,GLI3,0.12986457917039262,1.0
DUS4L,GLI3,0.2819791632175006,1.0
MPP5,GLI3,0.23510922392985245,1.0
ZIC1,GLI3,-0.30787460130368727,1.0
STOML2,GLI3,-0.19513876764039167,1.0
ZBTB37,GLI3,0.19044501044529416,1.0
CD151,GLI3,-0.32750598171425316,1.0
FER,GLI3,0.267202242002752,1.0
METTL6,GLI3,0.2655560198643323,1.0
